date,room_number,room_type,capacity,bed_count,bed_size,price,discount_rate,stay_status,bar_rate,currency,season,day_of_week,demand_level,event_flag,min_los,rate_plan,channel,market_segment,booking_lead_time_days,simulated_target_occupancy_pct
2024-06-06,1004,Beachfront Two Queen,4,2,Two Queen,759.00,0.00,occupied,759.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,75,83.0
2024-06-06,1005,Beachfront Two Queen,4,2,Two Queen,729.00,0.05,occupied,759.00,USD,Peak Summer,Thursday,High,Summer Peak,1,OTA_RETAIL,OTA,Leisure Transient,99,83.0
2024-06-06,1006,Premium Ocean View King,2,1,King,839.00,0.00,vacant,839.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Available Inventory,,83.0
2024-06-06,1007,Premium Ocean View King,2,1,King,839.00,0.00,occupied,839.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,57,83.0
2024-06-06,1008,Premium Ocean View King,2,1,King,819.00,0.03,occupied,839.00,USD,Peak Summer,Thursday,High,Summer Peak,1,OTA_RETAIL,OTA,Leisure Transient,42,83.0
2024-06-06,1009,Premium Ocean View King,2,1,King,839.00,0.00,occupied,839.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,45,83.0
2024-06-06,1010,Premium Ocean View King,2,1,King,839.00,0.00,vacant,839.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Available Inventory,,83.0
2024-06-06,1011,Premium Ocean View Two Queen,4,2,Two Queen,869.00,0.03,occupied,889.00,USD,Peak Summer,Thursday,High,Summer Peak,1,OTA_RETAIL,OTA,Leisure Transient,12,83.0
2024-06-06,1012,Premium Ocean View Two Queen,4,2,Two Queen,889.00,0.00,vacant,889.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Available Inventory,,83.0
2024-06-06,1013,Premium Ocean View Two Queen,4,2,Two Queen,809.00,0.10,occupied,889.00,USD,Peak Summer,Thursday,High,Summer Peak,1,GROUP_CONTRACT,Group,Group,81,83.0
2024-06-06,1014,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1189.00,0.04,occupied,1229.00,USD,Peak Summer,Thursday,High,Summer Peak,1,PACKAGE,Direct,Leisure Package,35,83.0
2024-06-06,1015,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1229.00,0.00,occupied,1229.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,47,83.0
2024-06-06,1016,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1109.00,0.10,occupied,1229.00,USD,Peak Summer,Thursday,High,Summer Peak,1,GROUP_CONTRACT,Group,Group,121,83.0
2024-06-06,1017,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1229.00,0.00,occupied,1229.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,115,83.0
2024-06-06,1018,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1229.00,0.00,occupied,1229.00,USD,Peak Summer,Thursday,High,Summer Peak,1,BAR,Direct,Leisure Transient,35,83.0
2024-06-07,201,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,102,98.0
2024-06-07,202,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,20,98.0
2024-06-07,203,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,70,98.0
2024-06-07,204,Standard King,2,1,King,549.00,0.04,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,107,98.0
2024-06-07,205,Standard King,2,1,King,549.00,0.05,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,114,98.0
2024-06-07,206,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,92,98.0
2024-06-07,207,Standard King,2,1,King,509.00,0.12,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,241,98.0
2024-06-07,208,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,98,98.0
2024-06-07,209,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,34,98.0
2024-06-07,210,Standard King,2,1,King,549.00,0.04,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,24,98.0
2024-06-07,211,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,82,98.0
2024-06-07,212,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,91,98.0
2024-06-07,213,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,86,98.0
2024-06-07,214,Standard King,2,1,King,539.00,0.06,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,99,98.0
2024-06-07,215,Standard King,2,1,King,569.00,0.00,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,29,98.0
2024-06-07,216,Standard King,2,1,King,549.00,0.05,occupied,569.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,89,98.0
2024-06-07,217,Standard Two Queen,4,2,Two Queen,549.00,0.12,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,211,98.0
2024-06-07,218,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,75,98.0
2024-06-07,219,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,87,98.0
2024-06-07,301,Standard Two Queen,4,2,Two Queen,589.00,0.05,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,44,98.0
2024-06-07,302,Standard Two Queen,4,2,Two Queen,589.00,0.05,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,124,98.0
2024-06-07,303,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,106,98.0
2024-06-07,304,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,100,98.0
2024-06-07,305,Standard Two Queen,4,2,Two Queen,589.00,0.06,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,72,98.0
2024-06-07,306,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,128,98.0
2024-06-07,307,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2024-06-07,308,Standard Two Queen,4,2,Two Queen,589.00,0.05,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,65,98.0
2024-06-07,309,Standard Two Queen,4,2,Two Queen,589.00,0.06,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,67,98.0
2024-06-07,310,Standard Two Queen,4,2,Two Queen,599.00,0.04,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,111,98.0
2024-06-07,311,Standard Two Queen,4,2,Two Queen,599.00,0.04,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,47,98.0
2024-06-07,312,Standard Two Queen,4,2,Two Queen,599.00,0.04,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,68,98.0
2024-06-07,313,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,13,98.0
2024-06-07,314,Standard Two Queen,4,2,Two Queen,589.00,0.05,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,85,98.0
2024-06-07,315,Standard Two Queen,4,2,Two Queen,589.00,0.05,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,125,98.0
2024-06-07,316,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,101,98.0
2024-06-07,317,Standard Two Queen,4,2,Two Queen,619.00,0.00,occupied,619.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,51,98.0
2024-06-07,318,Ocean View King,2,1,King,699.00,0.06,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,32,98.0
2024-06-07,319,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,109,98.0
2024-06-07,401,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,29,98.0
2024-06-07,402,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,68,98.0
2024-06-07,403,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,51,98.0
2024-06-07,404,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,11,98.0
2024-06-07,405,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,112,98.0
2024-06-07,406,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,120,98.0
2024-06-07,407,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,88,98.0
2024-06-07,408,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,123,98.0
2024-06-07,409,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,93,98.0
2024-06-07,410,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,110,98.0
2024-06-07,411,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,128,98.0
2024-06-07,412,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,82,98.0
2024-06-07,413,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,58,98.0
2024-06-07,414,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,65,98.0
2024-06-07,415,Ocean View King,2,1,King,709.00,0.04,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,90,98.0
2024-06-07,416,Ocean View King,2,1,King,659.00,0.12,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,74,98.0
2024-06-07,417,Ocean View King,2,1,King,659.00,0.12,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,48,98.0
2024-06-07,418,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,80,98.0
2024-06-07,419,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,69,98.0
2024-06-07,501,Ocean View King,2,1,King,709.00,0.05,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,93,98.0
2024-06-07,502,Ocean View King,2,1,King,709.00,0.04,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,87,98.0
2024-06-07,503,Ocean View King,2,1,King,709.00,0.04,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,73,98.0
2024-06-07,504,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,89,98.0
2024-06-07,505,Ocean View King,2,1,King,699.00,0.06,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,72,98.0
2024-06-07,506,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,42,98.0
2024-06-07,507,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,20,98.0
2024-06-07,508,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,33,98.0
2024-06-07,509,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,84,98.0
2024-06-07,510,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2024-06-07,511,Ocean View King,2,1,King,739.00,0.00,vacant,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Available Inventory,,98.0
2024-06-07,512,Ocean View King,2,1,King,709.00,0.04,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,113,98.0
2024-06-07,513,Ocean View King,2,1,King,699.00,0.06,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,53,98.0
2024-06-07,514,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,65,98.0
2024-06-07,515,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,18,98.0
2024-06-07,516,Ocean View King,2,1,King,699.00,0.06,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,101,98.0
2024-06-07,517,Ocean View King,2,1,King,739.00,0.00,occupied,739.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,21,98.0
2024-06-07,518,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,25,98.0
2024-06-07,601,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,10,98.0
2024-06-07,602,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,94,98.0
2024-06-07,603,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,120,98.0
2024-06-07,604,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,26,98.0
2024-06-07,605,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,45,98.0
2024-06-07,606,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,60,98.0
2024-06-07,607,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,103,98.0
2024-06-07,608,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,73,98.0
2024-06-07,609,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,19,98.0
2024-06-07,610,Ocean View Two Queen,4,2,Two Queen,729.00,0.12,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,70,98.0
2024-06-07,611,Ocean View Two Queen,4,2,Two Queen,779.00,0.05,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,16,98.0
2024-06-07,612,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,34,98.0
2024-06-07,613,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,47,98.0
2024-06-07,614,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,103,98.0
2024-06-07,615,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,115,98.0
2024-06-07,616,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,37,98.0
2024-06-07,617,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,59,98.0
2024-06-07,618,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,91,98.0
2024-06-07,701,Ocean View Two Queen,4,2,Two Queen,779.00,0.05,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,80,98.0
2024-06-07,702,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,106,98.0
2024-06-07,703,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,112,98.0
2024-06-07,704,Ocean View Two Queen,4,2,Two Queen,779.00,0.06,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,57,98.0
2024-06-07,705,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,85,98.0
2024-06-07,706,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2024-06-07,707,Ocean View Two Queen,4,2,Two Queen,779.00,0.06,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,49,98.0
2024-06-07,708,Ocean View Two Queen,4,2,Two Queen,729.00,0.12,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,179,98.0
2024-06-07,709,Ocean View Two Queen,4,2,Two Queen,779.00,0.05,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,117,98.0
2024-06-07,710,Ocean View Two Queen,4,2,Two Queen,779.00,0.05,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,74,98.0
2024-06-07,711,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,120,98.0
2024-06-07,712,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,42,98.0
2024-06-07,713,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,18,98.0
2024-06-07,714,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,114,98.0
2024-06-07,715,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,55,98.0
2024-06-07,716,Ocean View Two Queen,4,2,Two Queen,819.00,0.00,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,39,98.0
2024-06-07,717,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,60,98.0
2024-06-07,718,Ocean View Two Queen,4,2,Two Queen,789.00,0.04,occupied,819.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,29,98.0
